onset	duration	trial_type
30.0108	0.5	reading
31.0114	0.5	reading
32.0114	0.5	reading
33.0111	0.5	reading
34.0113	0.5	reading
35.0118	0.5	reading
36.0115	0.5	reading
37.0111	0.5	reading
38.0112	0.5	reading
39.0112	0.5	reading
40.0115	0.5	reading
41.0115	0.5	reading
42.0115	0.5	reading
43.0114	0.5	reading
44.0113	0.5	reading
45.0113	0.5	reading
46.0106	0.5	reading
47.0109	0.5	reading
48.0114	0.5	reading
49.0114	0.5	reading
50.0107	0.5	reading
51.0114	0.5	reading
52.0114	0.5	reading
53.011	0.5	reading
54.0115	0.5	reading
55.0115	0.5	reading
56.0109	0.5	reading
57.0113	0.5	reading
58.0113	0.5	reading
59.0114	0.5	reading
60.0112	0.5	reading
61.011	0.5	reading
62.0113	0.5	reading
63.0111	0.5	reading
64.0111	0.5	reading
65.0114	0.5	reading
66.0114	0.5	reading
67.0114	0.5	reading
68.0111	0.5	reading
69.0114	0.5	reading
70.0112	0.5	reading
71.0113	0.5	reading
72.0113	0.5	reading
73.0113	0.5	reading
74.0107	0.5	reading
75.011	0.5	reading
76.0105	0.5	reading
77.0114	0.5	reading
78.0109	0.5	reading
79.0114	0.5	reading
80.0111	0.5	reading
81.0112	0.5	reading
82.0108	0.5	reading
83.0113	0.5	reading
84.0112	0.5	reading
85.0279	0.5	reading
86.0277	0.5	reading
87.0278	0.5	reading
88.0277	0.5	reading
89.0278	0.5	reading
90.0274	0.5	reading
91.0277	0.5	reading
92.0274	0.5	reading
93.0278	0.5	reading
94.0278	0.5	reading
95.0277	0.5	reading
96.0279	0.5	reading
97.0279	0.5	reading
98.0271	0.5	reading
99.028	0.5	reading
100.0279	0.5	reading
101.027	0.5	reading
102.0279	0.5	reading
103.0276	0.5	reading
104.0273	0.5	reading
105.0278	0.5	reading
106.0276	0.5	reading
107.0278	0.5	reading
108.0279	0.5	reading
109.0279	0.5	reading
110.0277	0.5	reading
111.0271	0.5	reading
112.0271	0.5	reading
113.0275	0.5	reading
114.0279	0.5	reading
115.0272	0.5	reading
116.0279	0.5	reading
117.0277	0.5	reading
118.0278	0.5	reading
119.0278	0.5	reading
120.0274	0.5	reading
121.0277	0.5	reading
122.027	0.5	reading
123.0278	0.5	reading
124.0278	0.5	reading
125.0278	0.5	reading
126.0277	0.5	reading
127.0275	0.5	reading
128.0277	0.5	reading
129.0274	0.5	reading
130.0277	0.5	reading
131.0277	0.5	reading
132.0269	0.5	reading
133.0276	0.5	reading
134.0277	0.5	reading
135.0277	0.5	reading
136.0277	0.5	reading
137.0274	0.5	reading
138.0274	0.5	reading
139.0277	0.5	reading
140.0277	0.5	reading
141.0276	0.5	reading
142.0276	0.5	reading
143.0275	0.5	reading
144.0276	0.5	reading
145.0274	0.5	reading
146.0273	0.5	reading
147.0275	0.5	reading
148.0276	0.5	reading
149.0273	0.5	reading
150.0271	0.5	reading
151.0276	0.5	reading
152.027	0.5	reading
153.0276	0.5	reading
154.0276	0.5	reading
155.0276	0.5	reading
156.0276	0.5	reading
157.027	0.5	reading
158.0268	0.5	reading
159.0276	0.5	reading
160.0276	0.5	reading
161.0268	0.5	reading
162.0274	0.5	reading
163.0276	0.5	reading
164.0273	0.5	reading
165.0276	0.5	reading
166.0276	0.5	reading
167.0276	0.5	reading
168.0276	0.5	reading
169.0275	0.5	reading
170.0276	0.5	reading
171.0276	0.5	reading
172.0272	0.5	reading
173.0276	0.5	reading
174.0275	0.5	reading
175.0271	0.5	reading
176.0276	0.5	reading
177.0276	0.5	reading
178.0276	0.5	reading
179.0276	0.5	reading
180.0273	0.5	reading
181.0276	0.5	reading
182.0276	0.5	reading
183.0267	0.5	reading
184.0276	0.5	reading
185.0275	0.5	reading
186.0268	0.5	reading
187.0275	0.5	reading
188.0275	0.5	reading
189.0268	0.5	reading
190.0276	0.5	reading
191.0276	0.5	reading
192.0275	0.5	reading
193.0275	0.5	reading
194.0271	0.5	reading
195.0275	0.5	reading
196.0275	0.5	reading
197.0275	0.5	reading
198.0275	0.5	reading
199.0275	0.5	reading
200.0275	0.5	reading
201.0274	0.5	reading
202.0275	0.5	reading
203.0275	0.5	reading
204.0273	0.5	reading
205.0275	0.5	reading
206.0274	0.5	reading
207.0274	0.5	reading
208.0267	0.5	reading
209.0274	0.5	reading
210.0269	0.5	reading
211.027	0.5	reading
212.0269	0.5	reading
213.0269	0.5	reading
214.0269	0.5	reading
237.7772	0.5	reading
238.7765	0.5	reading
239.777	0.5	reading
240.7764	0.5	reading
241.7771	0.5	reading
242.7769	0.5	reading
243.7764	0.5	reading
244.7771	0.5	reading
245.7768	0.5	reading
246.7764	0.5	reading
247.7769	0.5	reading
248.7766	0.5	reading
249.7766	0.5	reading
250.7768	0.5	reading
251.7767	0.5	reading
252.7769	0.5	reading
253.7763	0.5	reading
254.7767	0.5	reading
255.7769	0.5	reading
256.7955	0.5	reading
257.7944	0.5	reading
258.7928	0.5	reading
259.7943	0.5	reading
260.7947	0.5	reading
261.7928	0.5	reading
262.7928	0.5	reading
263.7937	0.5	reading
264.7943	0.5	reading
265.793	0.5	reading
266.7929	0.5	reading
267.793	0.5	reading
268.7929	0.5	reading
269.793	0.5	reading
270.7936	0.5	reading
271.7929	0.5	reading
272.7935	0.5	reading
273.7929	0.5	reading
274.793	0.5	reading
275.7935	0.5	reading
276.7929	0.5	reading
277.7933	0.5	reading
278.7935	0.5	reading
279.7934	0.5	reading
280.8102	0.5	reading
281.8101	0.5	reading
282.8105	0.5	reading
283.8093	0.5	reading
284.8096	0.5	reading
285.8098	0.5	reading
286.8099	0.5	reading
287.8267	0.5	reading
313.6594	0.5	reading
314.6592	0.5	reading
315.6592	0.5	reading
316.6595	0.5	reading
317.66	0.5	reading
318.6594	0.5	reading
319.6602	0.5	reading
320.6594	0.5	reading
321.6594	0.5	reading
322.6602	0.5	reading
323.6593	0.5	reading
324.6596	0.5	reading
325.6602	0.5	reading
326.6601	0.5	reading
327.6595	0.5	reading
328.6601	0.5	reading
329.6592	0.5	reading
330.66	0.5	reading
331.6597	0.5	reading
332.6596	0.5	reading
333.6597	0.5	reading
334.6601	0.5	reading
